fuel_type,gearbox,mileage [km],model,name,place,price [pln],seller_type,year,engine_capacity [cm3],horsepower [km],additional_specification,is_gearbox_automatic,region
Benzyna,Manualna,86000,Suzuki,Suzuki SX4 1.6 Comfort 4WD,Błażowa (Podkarpackie),34900,Anonimowy sprzedawca,2012,1586,120,1.6 VVT AllGrip 4x4 benzyna 120KM Bezwypadkowy Zadbany bez rdzy !!,0,Podkarpackie
Benzyna,Manualna,1179,Suzuki,Suzuki Jimny 1.5 Comfort,Warszawa (Mazowieckie),158900,Anonimowy sprzedawca,2024,1462,102,Suzuki Jimny 1.5 GL Manualna Skrzynia Biegów Wersja 5D,0,Mazowieckie
Diesel,Manualna,150000,Suzuki,Suzuki Grand Vitara 1.9 DDiS,Pułtusk (Mazowieckie),19900,Prywatny sprzedawca,2007,1870,129,Suzuki Grand Vitara - diesel,0,Mazowieckie
Benzyna,Manualna,106000,Suzuki,Suzuki Jimny,Płock (Mazowieckie),37900,Prywatny sprzedawca,2011,1328,85,"Pierwszy właściciel, Stan bardzo dobry, 100 % oryginał, krajowy",0,Mazowieckie
Diesel,Manualna,223000,Suzuki,Suzuki Swift 1.3 DDiS GLX / Comfort,Poznań (Wielkopolskie),6900,Prywatny sprzedawca,2008,1248,75,Suzuki Swift Diesel Klima,0,Wielkopolskie
Benzyna,Manualna,110000,Suzuki,Suzuki Swift,Elbląg (Warmińsko-mazurskie),39999,Prywatny sprzedawca,2022,1197,83,1.2 Dualjet Hybrid 5 drzwi Comfort 2 lata gwarancji,0,Warmińsko-mazurskie
Diesel,Manualna,199186,Suzuki,Suzuki Grand Vitara 1.9 DDiS De Luxe,Bydgoszcz (Kujawsko-pomorskie),31950,Prywatny sprzedawca,2011,1870,129,"SUZUKI GRAND Vitara Exclusive 1,9 DDIS",0,Kujawsko-pomorskie
Benzyna,Manualna,140000,Suzuki,Suzuki Grand Vitara 1.6 Comfort,Ostrów Mazowiecka (Mazowieckie),26900,Prywatny sprzedawca,2006,1586,106,Piękne Suzuki Grand Vitara z Niemiec,0,Mazowieckie
Benzyna,Manualna,172000,Suzuki,Suzuki Swift 1.3 GLX / Comfort,Gdańsk (Pomorskie),10900,Prywatny sprzedawca,2007,1328,92,"Sprawny, bezwypadkowy, klimatyzacja po kompleksowym serwisie w 2023 r.",0,Pomorskie
Benzyna,Manualna,30500,Suzuki,Suzuki Ignis,Raszyn (Mazowieckie),52900,Prywatny sprzedawca,2021,1197,99,"1,2 Benzyna + Hybryda # Oryginał # Serwis ASO # Jeden Właściciel #",0,Mazowieckie
Diesel,Manualna,180000,Suzuki,Suzuki SX4 1.6 DDiS Comfort,Syców (Dolnośląskie),34900,Prywatny sprzedawca,2015,1560,90,Bezwypadkowe !!! SUPER STAN!!,0,Dolnośląskie
Diesel,Manualna,185000,Suzuki,Suzuki Swift 1.3 DDiS Comfort,Lubin (Dolnośląskie),10900,Prywatny sprzedawca,2008,1248,75,LIFT 1.3 DDIS 75KM 2008r.*5drzwi*klimatyzacja*alu*,0,Dolnośląskie
Benzyna,Manualna,284157,Suzuki,Suzuki Grand Vitara,Ostrów Szlachecki (Małopolskie),12500,Prywatny sprzedawca,2006,1995,140,Suzuki Grand Vitara,0,Małopolskie
Benzyna,Manualna,232000,Suzuki,Suzuki Swift 1.3 Club,Ziębice (Dolnośląskie),13900,Prywatny sprzedawca,2007,1328,92,1.3 Benzyna Klimatyzacja Zarejstrowany.,0,Dolnośląskie
Benzyna,Automatyczna,139000,Suzuki,Suzuki SX4 S-Cross,Lublin (Lubelskie),64799,Prywatny sprzedawca,2016,1373,140,Suzuki SX4 S-Cross 1.4 Turbo,1,Lubelskie
Diesel,Manualna,208000,Suzuki,Suzuki Swift 1.3 DDiS Club,Mińsk Mazowiecki (Mazowieckie),23900,Prywatny sprzedawca,2015,1248,75,"Świetny stan, bez wkładu po dużym serwisie",0,Mazowieckie
Diesel,Manualna,251000,Suzuki,Suzuki Grand Vitara 1.9 DDiS Comfort,Polanica-Zdrój (Dolnośląskie),17999,Prywatny sprzedawca,2006,1870,129,4x4 1.9 Diesel 129KM Manual KRÓTKA Wersja 3 DRZWI Zadbana,0,Dolnośląskie
Benzyna,Manualna,50000,Syrena,Syrena 105,Rudno (Mazowieckie),3250,Prywatny sprzedawca,1981,850,40,Syrena Syrenki 105 dwie 1981 i 1983 cena za obie Czytaj opis !!!,0,Mazowieckie
Benzyna,Automatyczna,99999,Syrena,Syrena 104,Kowary (Dolnośląskie),24500,Prywatny sprzedawca,1971,842,40,Kompletna sprawna,1,Dolnośląskie
Benzyna,Manualna,12345,Syrena,Syrena 105,Poznań (Wielkopolskie),6800,Prywatny sprzedawca,1987,780,40,do złożenia.,0,Wielkopolskie
Benzyna,Manualna,40000,Syrena,Syrena 105,Włoszakowice (Wielkopolskie),34900,Prywatny sprzedawca,1981,842,40,+ części,0,Wielkopolskie
Benzyna,Manualna,10000,Syrena,Syrena 104,Przytyk (Mazowieckie),19900,Anonimowy sprzedawca,1967,800,50,w orginale fiat syrena żuk warszawa,0,Mazowieckie
Benzyna,Manualna,61365,Syrena,Syrena 105,Gniezno (Wielkopolskie),28900,Prywatny sprzedawca,1979,800,10,Brak dodatkowych informacji,0,Wielkopolskie
Diesel,Manualna,108000,Tarpan,Tarpan Inny,Borne Sulinowo (Zachodniopomorskie),29900,Prywatny sprzedawca,1992,2500,55,Tarpan Honker 4012,0,Zachodniopomorskie
Diesel,Manualna,65000,Tarpan,Tarpan Inny,Jordanów (Małopolskie),15990,Anonimowy sprzedawca,1995,2499,100,Tarpan Honker,0,Małopolskie
Diesel,Manualna,332000,Tarpan,Tarpan Inny,Jordanów (Małopolskie),19680,Anonimowy sprzedawca,1999,2636,116,Tarpan Honker 2324,0,Małopolskie
Benzyna,Manualna,92000,Tata,Tata Indica 1.4 GLX,Gdańsk (Pomorskie),4900,Prywatny sprzedawca,2010,1405,86,Pierwszy właściciel Bezwypadkowy Oryginalny przebieg Salon Polska,0,Pomorskie
Benzyna,Manualna,126300,Tata,Tata Indica 1.4 GLS,Ostroszowice (Dolnośląskie),4200,Prywatny sprzedawca,2010,1405,86,tata indica,0,Dolnośląskie
Diesel,Manualna,100981,Tata,Tata Safari 2.2 D 4x4 FE,Lublin (Lubelskie),10500,Prywatny sprzedawca,2008,2179,140,Brak dodatkowych informacji,0,Lubelskie
Benzyna,Manualna,103779,Tata,Tata Indica Vista 1.4 Safire,Gdańsk (Pomorskie),3700,Prywatny sprzedawca,2010,1368,75,Tata Indica Vista,0,Pomorskie
Diesel,Manualna,149400,Tata,Tata Inny,Frydman (Małopolskie),14700,Anonimowy sprzedawca,2006,1948,87,207 Telcoline Pick-up,0,Małopolskie
Benzyna,Manualna,141000,Toyota,Toyota Corolla 1.6 Active,Warszawa (Mazowieckie),43000,Prywatny sprzedawca,2016,1598,132,Toyota Corolla 1.6 Active Sedan,0,Mazowieckie
Hybryda,Automatyczna,180000,Toyota,Toyota Prius (Hybrid),Warszawa (Mazowieckie),45000,Prywatny sprzedawca,2015,1798,99,Toyota Prius III,1,Mazowieckie
Hybryda,Automatyczna,264100,Toyota,Toyota Prius,Lubin (Dolnośląskie),38000,Prywatny sprzedawca,2010,1798,99,TOYOTA PRIUS 3 pierwszy właściciel w kraju.,1,Dolnośląskie
Hybryda,Automatyczna,37000,Toyota,Toyota Camry 2.5 Hybrid Executive CVT,Kobyłka (Mazowieckie),135900,Prywatny sprzedawca,2023,2487,178,"Full Led, Skórzana tapicerka, alu felgi 18"", podgrzewane fotele",1,Mazowieckie
Hybryda,Automatyczna,77892,Toyota,Toyota C-HR 2.0 Hybrid Style,Baranowo (Wielkopolskie),109900,Anonimowy sprzedawca,2021,1987,152,"Polski Salon, Pierwszy Właściciel, Serwisowana w ASO, 2.0 184KM, FV23%",1,Wielkopolskie
Benzyna,Manualna,86500,Toyota,Toyota Auris 1.6 Premium,Bielsko-Biała (Śląskie),51500,Prywatny sprzedawca,2015,1598,132,"Nie przegap okazji, kup Toyota Auris!",0,Śląskie
Hybryda,Automatyczna,100460,Toyota,Toyota Yaris,Kalisz (Wielkopolskie),79900,Anonimowy sprzedawca,2021,1497,116,Hybrid 116km| Premier Edition | Salon PL | ASO | Gwarancja | HUD,1,Wielkopolskie
Hybryda,Automatyczna,33500,Toyota,Toyota Yaris,Wadowice (Małopolskie),57500,Prywatny sprzedawca,2019,1497,73,Toyota Yaris,1,Małopolskie
Hybryda,Automatyczna,78200,Toyota,Toyota RAV4 2.5 Hybrid Selection 4x4,Zielonka (Mazowieckie),155000,Prywatny sprzedawca,2020,2487,177,Toyota RAV4 2020r. 78200km,1,Mazowieckie
Hybryda,Automatyczna,5,Toyota,Toyota Yaris Hybrid 1.5 Comfort,Rybnik (Śląskie),91000,Anonimowy sprzedawca,2024,1497,92,Toyota Yaris Comfort Hybryda 1.5 116KM Wyprzedaż 2024,1,Śląskie
Hybryda,Automatyczna,78900,Toyota,Toyota RAV4 2.5 Hybrid Black Edition by JBL 4x4,Jasło (Podkarpackie),155000,Prywatny sprzedawca,2021,2487,177,Toyota RAV4 Black Edition by JBL 2.5 Hybrid Dynamic Force 222 KM AWD,1,Podkarpackie
Hybryda,Automatyczna,64400,Toyota,Toyota RAV4 2.5 Hybrid Executive 4x4,Warszawa (Mazowieckie),149950,Anonimowy sprzedawca,2019,2487,177,SALON PL Executive Szklany Dach Kamery360 FV23%,1,Mazowieckie
Diesel,Automatyczna,290245,Toyota,Toyota Land Cruiser 3.0 D Sol,Olsztyn (Warmińsko-mazurskie),73900,Anonimowy sprzedawca,2007,2982,166,"Toyota Land Cruiser 3.0D SOL, automat 4x4, konserwacja podwozia.",1,Warmińsko-mazurskie
Hybryda,Automatyczna,94887,Toyota,Toyota Auris,Rumia (Pomorskie),66800,Anonimowy sprzedawca,2017,1798,136,Hybrid 135 Premium Comfort Park Salon POLSKA Bezwypadkowy,1,Pomorskie
Hybryda,Automatyczna,97500,Toyota,Toyota Corolla 1.8 Hybrid Active,Kozienice (Mazowieckie),74000,Prywatny sprzedawca,2019,1798,98,Toyota Corolla 1.8 Touring Sports Hybrid Active Tech,1,Mazowieckie
Hybryda,Automatyczna,50000,Toyota,Toyota C-HR 2.0 Hybrid GR Sport,Kobyłka (Mazowieckie),35000,Prywatny sprzedawca,2019,1987,153,2020r 2.0 hybrid orange selection,1,Mazowieckie
Benzyna,Manualna,240000,Toyota,Toyota Avensis 1.8 Business Edition,Gdańsk (Pomorskie),38000,Prywatny sprzedawca,2013,1798,147,Toyota Avensis 1.8 Kombi Business Edition,0,Pomorskie
Hybryda Plug-in,Automatyczna,2756,Toyota,Toyota C-HR,Kalisz (Wielkopolskie),188900,Anonimowy sprzedawca,2024,1987,152,2.0 PHEV GR Sport Premier Edition | Kamera 360 | 223KM | Apple CarPlay,1,Wielkopolskie
Benzyna,Automatyczna,155000,Toyota,Toyota Avensis 2.0 Prestige MS,Warszawa (Mazowieckie),39975,Prywatny sprzedawca,2012,1987,152,"Toyota Avensis 2.0 2012r ,salon Polska,pierwszy właściciel,faktura VAT",1,Mazowieckie
Hybryda,Automatyczna,12000,Toyota,Toyota Corolla 1.8 Hybrid Style,Grzybów (Mazowieckie),99990,Prywatny sprzedawca,2023,1798,98,Corolla style hybryda 140km,1,Mazowieckie
Benzyna,Automatyczna,22000,Toyota,Toyota Sienna,Łuków (Lubelskie),169000,Prywatny sprzedawca,2020,3456,266,Toyota Sienna Limited,1,Lubelskie
Diesel,Automatyczna,1,Toyota,Toyota Proace Verso 2.0 D4-D Long Business,Zielona Góra (Lubuskie),232900,Anonimowy sprzedawca,2024,1997,177,Business 9 Osobowy - Dostępny od Ręki,1,Lubuskie
Benzyna,Manualna,160350,Toyota,Toyota Aygo 1.0 VVT-i Luna A/C,Kowale (Pomorskie),9900,Prywatny sprzedawca,2009,998,68,Toyota Aygo 1.0 VVT-i Luna A/C,0,Pomorskie
Diesel,Automatyczna,276050,Toyota,Toyota Land Cruiser 3.0 D Sol Navi,Ostrów Mazowiecka (Mazowieckie),49900,Prywatny sprzedawca,2004,2982,163,Salon Polska 1 wł od 12 lat Prawdziwa legenda w idealnym stanie!,1,Mazowieckie
Diesel,Automatyczna,5,Toyota,Toyota Proace City Verso Long 1.5 D-4D Business,Marki (Mazowieckie),146800,Anonimowy sprzedawca,2024,1499,130,"Verso Long 7 OSÓB Automat ,, od ręki"" !!!",1,Mazowieckie
Diesel,Manualna,173000,Toyota,Toyota RAV4,Śliwice (Kujawsko-pomorskie),49900,Prywatny sprzedawca,2013,1998,124,Stan idealny. Pierwszy właściciel. Bezwypadkowy.,0,Kujawsko-pomorskie
Benzyna,Manualna,197000,Toyota,Toyota Yaris 1.0 Luna A/C,Działdowo (Warmińsko-mazurskie),10700,Prywatny sprzedawca,2006,998,69,Toyota Yaris II,0,Warmińsko-mazurskie
Hybryda,Automatyczna,126000,Toyota,Toyota RAV4 Hybrid Premium 4x2,Krzyków (Dolnośląskie),95000,Prywatny sprzedawca,2017,2494,155,"TOYOTA RAV4 4 generacja, 4x2, Premium+Style, salon Polska",1,Dolnośląskie
Hybryda,Automatyczna,23630,Toyota,Toyota Yaris Hybrid 1.5 Premiere Edition,Czarnków (Wielkopolskie),78900,Prywatny sprzedawca,2020,1497,92,Toyota Yaris - NG'20 wersja Premiere Edition 2020 pierwszy właściciel,1,Wielkopolskie
Hybryda,Automatyczna,37012,Toyota,Toyota C-HR 2.0 Hybrid Team Deutschland,Poznań (Wielkopolskie),104900,Prywatny sprzedawca,2020,1987,153,2.0 Hybrid 184KM/Kamera/Czujniki parkowania/Asystent pasa,1,Wielkopolskie
Hybryda,Automatyczna,25050,Toyota,Toyota C-HR 1.8 Hybrid GPF GR Sport,Zamość (Lubelskie),110000,Prywatny sprzedawca,2021,1798,98,Wersja GR Sport. Przebieg 25 000 tyś. Pierwszy właściciel.,1,Lubelskie
Benzyna,Manualna,37000,Toyota,Toyota Yaris 1.5 Style,Tarnowskie Góry (Śląskie),69999,Anonimowy sprzedawca,2023,1496,125,"Salon Polska, Rok 2023, Benzyna Moc 125KM, FV VAT ! ! !",0,Śląskie
Benzyna,Manualna,35000,Trabant,Trabant 601 Universal,Olsztyn (Warmińsko-mazurskie),7000,Prywatny sprzedawca,1989,594,26,"Zarejestrowany. Drugi właściciel,",0,Warmińsko-mazurskie
Benzyna,Manualna,100000,Trabant,Trabant Inny,Babimost (Lubuskie),12500,Anonimowy sprzedawca,1956,690,22,AWZ P70 kompletny,0,Lubuskie
Benzyna,Manualna,97000,Trabant,Trabant 601 Universal,Łódź (Łódzkie),11700,Prywatny sprzedawca,1985,594,26,Bardzo fajny stan w oryginalnym malowaniu,0,Łódzkie
Benzyna,Manualna,45235,Triumph,Triumph TR4,Czastary (Łódzkie),8500,Anonimowy sprzedawca,1965,2100,103,Triumph tr4a,0,Łódzkie
Benzyna,Manualna,59508,Triumph,Triumph TR3,Czastary (Łódzkie),11600,Anonimowy sprzedawca,1960,2200,101,Triumph tr3,0,Łódzkie
Benzyna,Manualna,9300,Triumph,Triumph Inny,Kraków (Małopolskie),34500,Prywatny sprzedawca,1965,1147,40,Sprawny Zarejestrowany,0,Małopolskie
Diesel,Manualna,50300,Uaz,Uaz 469 B,Redzikowo (Pomorskie),14000,Prywatny sprzedawca,1989,1896,50,UAZ 469 B,0,Pomorskie
Diesel,Manualna,34000,Uaz,Uaz 469 B,Miejsce Piastowe (Podkarpackie),15000,Prywatny sprzedawca,1983,2400,80,Uaz 469B + Pług,0,Podkarpackie
Benzyna,Manualna,5213,Uaz,Uaz Inny,Zawoja (Małopolskie),90000,Prywatny sprzedawca,2021,2693,135,Auto terenowe UAZ HUNTER specjalna edycja,0,Małopolskie
Benzyna,Manualna,900,Uaz,Uaz Inny,Świdwin (Zachodniopomorskie),65500,Prywatny sprzedawca,2017,2693,112,UAZ nowy z Magazynu,0,Zachodniopomorskie
Benzyna+LPG,Manualna,62932,Uaz,Uaz Inny,Olsztyn (Warmińsko-mazurskie),46900,Anonimowy sprzedawca,2018,2693,149,Profi 4x4 PL.Salon 2.7 Benzyna Gaz LPG 150 KM Faktura Vat 23%,0,Warmińsko-mazurskie
Benzyna,Manualna,4500,Uaz,Uaz 3153,Narew (Podlaskie),69000,Prywatny sprzedawca,2017,2693,140,UAZ Hunter,0,Podlaskie
Diesel,Manualna,244851,Vauxhall,Vauxhall Inny,Karpicko (Wielkopolskie),13800,Prywatny sprzedawca,2014,1956,140,Vauxhall Insignia 2.0 CDTi ecoFLEX SRi Euro5 (s/s) 5dr 180KM Anglik,0,Wielkopolskie
Diesel,Manualna,218000,Vauxhall,Vauxhall Vivaro,Strzyżów (Podkarpackie),37900,Prywatny sprzedawca,2014,1598,120,Sprzedam opla vivaro 1.6 diesel,0,Podkarpackie
Benzyna,Manualna,29468,Vauxhall,Vauxhall Inny,Mszana Dolna (Małopolskie),6800,Prywatny sprzedawca,1962,1508,105,VX 4/90 GMC Kompletny odpala i jeździ,0,Małopolskie
Diesel,Manualna,293000,Volkswagen,Volkswagen Sharan 2.0 TDI 4Mot Comfortline,Altanka (Mazowieckie),32900,Prywatny sprzedawca,2011,1968,140,"WV Sharan Pierwszy właściciel w Polsce od 5 lat, bezwypadkowy",0,Mazowieckie
Diesel,Automatyczna,152400,Volkswagen,Volkswagen Caddy 2.0 TDI DSG,Łochów (Mazowieckie),105000,Prywatny sprzedawca,2020,1968,150,"Alltrack kupiony w polskim salonie ,pierwszy właściciel, bezwypadkowy.",1,Mazowieckie
Diesel,Manualna,180000,Volkswagen,Volkswagen Golf VI 2.0 TDI Trendline,Zambrów (Podlaskie),22900,Prywatny sprzedawca,2009,1968,110,2.0 TDI Salon PL,0,Podlaskie
Diesel,Manualna,236478,Volkswagen,Volkswagen Polo,Gorzów Wielkopolski (Lubuskie),16900,Prywatny sprzedawca,2010,1598,75,Brak dodatkowych informacji,0,Lubuskie
Diesel,Manualna,211000,Volkswagen,Volkswagen Golf Variant 1.6 TDI DPF Highline,Gostynin (Mazowieckie),23500,Prywatny sprzedawca,2012,1598,105,TDI 105KM 2012r. / full opcja / z Niemiec / zarejestrowany,0,Mazowieckie
Diesel,Manualna,172000,Volkswagen,Volkswagen Golf VII 1.6 TDI BMT Trendline,Warszawa (Mazowieckie),35900,Anonimowy sprzedawca,2017,1598,115,Z polskiego salonu ! / Oszczędny diesel !/ OKAZJA !,0,Mazowieckie
Diesel,Manualna,290000,Volkswagen,Volkswagen LT,Nidzica (Warmińsko-mazurskie),15900,Prywatny sprzedawca,2003,2461,95,2.4diesel/webasto/6osobowy/HDS/Super stan z Niemiec,0,Warmińsko-mazurskie
Benzyna,Automatyczna,18115,Volkswagen,Volkswagen Passat 1.5 TSI ACT mHEV Elegance DSG,Gdańsk (Pomorskie),164900,Anonimowy sprzedawca,2024,1498,150,Elegance 1.5 TSI mHEV 110 kW 150 KM DSG Plichta Gdańsk,1,Pomorskie
Benzyna,Manualna,164000,Volkswagen,Volkswagen Golf V 1.6 Trendline,Wilga (Mazowieckie),12000,Prywatny sprzedawca,2005,1595,102,"Volkswagen Golf V 1,6 benzyna",0,Mazowieckie
Benzyna,Automatyczna,85000,Volkswagen,Volkswagen Tiguan,Wielki Klincz (Pomorskie),105000,Prywatny sprzedawca,2021,1984,190,7-osobowy Ledy Panorama Skóry Radar Android Kamera,1,Pomorskie
Diesel,Manualna,253500,Volkswagen,Volkswagen Golf 2.0 TDI DPF Highline,Koszalin (Zachodniopomorskie),25700,Prywatny sprzedawca,2010,1968,140,Volkswagen Golf VI 2.0 CR Bardzo doinwestowamy.,0,Zachodniopomorskie
Benzyna,Manualna,1,Volkswagen,Volkswagen Transporter,Bydgoszcz (Kujawsko-pomorskie),37900,Prywatny sprzedawca,1976,2000,70,1976 VW T2 Westfalia Berlin,0,Kujawsko-pomorskie
Benzyna,Manualna,232500,Volkswagen,Volkswagen Golf V 1.4 FSI Comfortline,Sieradz (Łódzkie),5900,Prywatny sprzedawca,2006,1390,90,1.4 benzyna * 5 drzwi * okazja,0,Łódzkie
Diesel,Manualna,15,Volkswagen,Volkswagen Caravelle,Piotrków Trybunalski (Łódzkie),277904,Anonimowy sprzedawca,2023,1968,150,T6.1 Highline 2.0 TDI 150 KM Zbiornik 80L Dostępny!!!,0,Łódzkie
Diesel,Manualna,162000,Volkswagen,Volkswagen Golf,Ruciane-Nida (Warmińsko-mazurskie),52644,Prywatny sprzedawca,2019,1598,115,VII Variant 1.6 TDI Faktura VAT 23%,0,Warmińsko-mazurskie
Benzyna,Automatyczna,4124,Volkswagen,Volkswagen Arteon,Przeźmierowo (Wielkopolskie),239000,Anonimowy sprzedawca,2024,1984,190,Brak dodatkowych informacji,1,Wielkopolskie
Diesel,Automatyczna,217000,Volkswagen,Volkswagen Passat,Włoszakowice (Wielkopolskie),48000,Prywatny sprzedawca,2017,1598,120,VW Passat KOMBI B-8 automat + hak,1,Wielkopolskie
Diesel,Manualna,197887,Volkswagen,Volkswagen Golf Plus 1.9 TDI Comfortline,Warszawa (Mazowieckie),14500,Prywatny sprzedawca,2006,1896,105,"Drugi właściciel w Polsce, przebieg oryginalny.",0,Mazowieckie
Benzyna,Manualna,91138,Volkswagen,Volkswagen Passat,Modlnica (Małopolskie),78850,Anonimowy sprzedawca,2018,1395,150,1.4 TSI BMT ACT Comfortline,0,Małopolskie
Benzyna,Manualna,187000,Volkswagen,Volkswagen Golf Plus,Niwy (Świętokrzyskie),25900,Prywatny sprzedawca,2009,1595,102,II 1.6 Benzyna 102KM * MPI * Z Niemiec * BOGATY! * PERFEKCYJNY STAN!,0,Świętokrzyskie
Benzyna,Automatyczna,10,Volkswagen,Volkswagen T-Roc 1.5 TSI Style DSG,Warszawa (Mazowieckie),153700,Anonimowy sprzedawca,2024,1498,150,Style 1.5 TSI 150 KM DSG 17'' Hak IQ Led Kamera Keyless OD RĘKI !,1,Mazowieckie
Benzyna,Manualna,108900,Volkswagen,Volkswagen Polo 1.8 TSI (Blue Motion Technology) GTI,Wielka Wieś (Małopolskie),63500,Prywatny sprzedawca,2015,1798,192,Polo GTI manual wagner is20 maxton,0,Małopolskie
Diesel,Automatyczna,256410,Volkswagen,Volkswagen Golf 2.0 TDI DPF DSG MATCH,Drzonek (Wielkopolskie),20900,Prywatny sprzedawca,2012,1968,140,VI Match 2.0 TDi Automat z 2012r,1,Wielkopolskie
Benzyna,Automatyczna,4900,Volkswagen,Volkswagen Tiguan,Września (Wielkopolskie),175000,Prywatny sprzedawca,2023,1498,149,VOLKSWAGEN TIGUAN 1.5 TSI 150 km Salon Polska Pierwszy Właściciel,1,Wielkopolskie
Benzyna,Automatyczna,1,Volkswagen,Volkswagen T-Roc,Przeźmierowo (Wielkopolskie),153920,Anonimowy sprzedawca,2024,1498,150,"Hak, kamera, zimowy, 18'' od ręki!!!",1,Wielkopolskie
Benzyna,Automatyczna,1,Volkswagen,Volkswagen Touran,Przeźmierowo (Wielkopolskie),159560,Anonimowy sprzedawca,2024,1498,150,"7 miejsc, kamera, asystenci, LED Plus, pakiet zimowy. od ręki!!",1,Wielkopolskie
Diesel,Manualna,401265,Volkswagen,Volkswagen Transporter,Mała Wieś (Małopolskie),11500,Prywatny sprzedawca,2007,2460,130,Sprzedam VW Transporter 2.5 long,0,Małopolskie
Diesel,Manualna,180000,Volkswagen,Volkswagen Passat 2.0 TDI BMT Comfortline,Witkowo Drugie (Zachodniopomorskie),49900,Anonimowy sprzedawca,2015,1968,150,NAWIGACJA 3XKlimatronik Czujniki parkowania PDC Tempomat,0,Zachodniopomorskie
Diesel,Manualna,94000,Volkswagen,Volkswagen Transporter,Tychy (Śląskie),89500,Prywatny sprzedawca,2019,1968,150,"SalonPL, serwisowany, kamera cofania, webasto, nawigacja, idealny, FV",0,Śląskie
Diesel,Manualna,171500,Volkswagen,Volkswagen Touran 2.0 TDI BMT SCR Comfortline,Warszawa (Mazowieckie),59899,Prywatny sprzedawca,2020,1968,115,1właścicel_serwisowany_salon_PL_VAT23%,0,Mazowieckie
Benzyna,Automatyczna,128000,Volkswagen,Volkswagen Golf GTI (BlueMotion Technology) DSG,Błażowa (Podkarpackie),87600,Anonimowy sprzedawca,2018,1984,230,230 KM Wersja Europejska Navi reflektory led,1,Podkarpackie
Benzyna,Automatyczna,290700,Volvo,Volvo XC 90,Zamość (Lubelskie),31500,Prywatny sprzedawca,2005,2521,210,Volvo Xc90 2.5t AWD,1,Lubelskie
Hybryda Plug-in,Automatyczna,40000,Volvo,Volvo V60,Warszawa (Mazowieckie),145000,Prywatny sprzedawca,2021,1969,303,Plug-In Hybrid R-Design T8 AWD Recharge,1,Mazowieckie
Hybryda Plug-in,Automatyczna,26000,Volvo,Volvo XC 60,Garwolin (Mazowieckie),139000,Prywatny sprzedawca,2018,1969,320,"Volvo XC 60 T8 AWD Plug-In Hybrid R-Design 22"" Panorama",1,Mazowieckie
Benzyna,Automatyczna,970,Volvo,Volvo XC 90,Kraków (Małopolskie),249000,Prywatny sprzedawca,2023,1969,250,XC 90 2.0 B5 AWD 7 osób 1100 km JAK NOWY Kraków,1,Małopolskie
Diesel,Automatyczna,123500,Volvo,Volvo V90 D4 Momentum Pro,Myszków (Śląskie),95900,Prywatny sprzedawca,2020,1969,190,Brak dodatkowych informacji,1,Śląskie
Diesel,Manualna,142000,Volvo,Volvo V40 D3 Kinetic,Komorowo (Mazowieckie),46500,Prywatny sprzedawca,2015,1984,150,VOLVO V40 D3 - Xenon - Niski przebieg,0,Mazowieckie
Benzyna,Automatyczna,202000,Volvo,Volvo XC 90 2.9 T6,Bielowy (Podkarpackie),15999,Prywatny sprzedawca,2004,2922,272,Xc 90 t6 awd 272 km,1,Podkarpackie
Benzyna,Automatyczna,56000,Volvo,Volvo S60 T6 AWD R-Design,Tychy (Śląskie),129000,Prywatny sprzedawca,2021,1969,310,Volvo S60 III T6 AWD R DISIGNE. Zamiana.,1,Śląskie
Diesel,Manualna,270000,Volvo,Volvo V50 D3 R-Design,Radom (Mazowieckie),27100,Anonimowy sprzedawca,2011,1984,150,2.0 D3 5-cyl R-design,0,Mazowieckie
Diesel,Automatyczna,158000,Volvo,Volvo XC 60 D4 AWD Summum,Warszawa (Mazowieckie),93000,Prywatny sprzedawca,2016,2400,190,Volvo XC 60 D4 AWD Summum Polestar,1,Mazowieckie
Diesel,Automatyczna,185400,Volvo,Volvo XC 60 D5 AWD Summum,Koszalin (Zachodniopomorskie),95900,Prywatny sprzedawca,2015,2400,215,"2.4 D5 AWD Summum. Polski salon, zadbany, serwisowany",1,Zachodniopomorskie
Diesel,Automatyczna,199000,Volvo,Volvo V60 D4 Geartronic Linje Business,Częstochowa (Śląskie),58900,Prywatny sprzedawca,2016,1969,190,D4 190 KM Super Stan Jak Nowy,1,Śląskie
Diesel,Manualna,350000,Volvo,Volvo S80 2.4D5,Cisownica (Śląskie),5800,Prywatny sprzedawca,2002,2401,163,"diesel 2002 r. poj. 2,4 spalanie 6,5 l ""po mieście""",0,Śląskie
Benzyna,Automatyczna,85000,Volvo,Volvo XC 60 T4 R-Design,Książenice (Mazowieckie),155000,Prywatny sprzedawca,2019,1969,190,"VOLVO XC60 II T4 190KM 140KW R-Design, SALON POLSKA, doskonały stan",1,Mazowieckie
Diesel,Automatyczna,159000,Volvo,Volvo V90 B4 D AWD Geartronic RDesign,Płock (Mazowieckie),129900,Prywatny sprzedawca,2022,1969,197,R-DESIGN*4x4* Kamera*MODEL PO LIFTINGU* Harman/Kardon* Pamięci,1,Mazowieckie
Diesel,Automatyczna,139668,Volvo,Volvo V90 B4 D AWD Geartronic Inscription,Przasnysz (Mazowieckie),119998,Anonimowy sprzedawca,2020,1969,197,V90 B4 AWD Diesel 197PS Bezwypadkowy Harman Kardon Kamera VAT 23%,1,Mazowieckie
